Gh id,Wmo id,Name,Full name,Latitude,Longitude,Elevation,Station ty,Rg region,Di distric,Ba basin,Xcoo,Ycoo
H3BAHN01,,Bahno,Bahno,"495201","151403",422.000000000000000,ASS,Støedoèeskı,Kutná Hora,Labe,15.23416667,49.86694444
H3BEST01,,Bìstvina,"Bìstvina, Paøíov","494947","153411",333.000000000000000,MSS,Pardubickı,Chrudim,Labe,15.56972222,49.82972222
H3BOZN01,,Boanov,Boanov,"503104","162037",426.000000000000000,MSS,Královéhradeckı,Náchod,Stìnava,16.34361111,50.51777778
P2CDUB01,"11556",Èeskı Dub,"Èeskı Dub, Modlibohov","504101","145854",355.000000000000000,AKS2,Libereckı,Liberec,Jizera,14.98166667,50.68361111
U2STRR01,"11557",Strá pod Ralskem,Strá pod Ralskem,"504213","144827",310.000000000000000,AKS1,Libereckı,Èeská Lípa,Plouènice,14.80750000,50.70361111
H3CASL02,,Èáslav,"Èáslav, Nové mìsto","495415","152343",251.000000000000000,MKS,Støedoèeskı,Kutná Hora,Labe,15.39527778,49.90416667
H3DOBC01,,Dobøenice,Dobøenice,"500836","153818",230.000000000000000,MSS,Královéhradeckı,Hradec Králové,Labe,15.63833333,50.14333333
H3DYMO01,,Dymokury,Dymokury,"501454","151204",208.000000000000000,ASS,Støedoèeskı,Nymburk,Mrlina,15.20111111,50.24833333
U2DOKY01,"11558",Doksy,Doksy,"503405","144002",284.000000000000000,AKS1,Libereckı,Èeská Lípa,Plouènice,14.66722222,50.56805556
H3HAMR01,,Hamry,Hamry,"494418","155451",605.000000000000000,MSS,Pardubickı,Chrudim,Chrudimka,15.91416667,49.73833333
H3HAMR02,,Hamry,Hamry-les,"494417","155449",605.000000000000000,PROFIL,Pardubickı,Chrudim,Chrudimka,15.91361111,49.73805556
H3HERM01,,Heømanùv Mìstec,Heømanùv Mìstec,"495647","154027",275.000000000000000,MSS,Pardubickı,Chrudim,Labe,15.67416667,49.94638889
P2KORE01,"11559",Koøenov,"Koøenov, Jizerka","504912","152040",858.000000000000000,AKS1,Libereckı,Jablonec nad Nisou,Jizera,15.34444444,50.82000000
P2SEMC01,"11561",Semèice,Semèice,"502202","150013",234.000000000000000,AKS1,Støedoèeskı,Mladá Boleslav,Labe,15.00361111,50.36722222
H3HRTY01,,Hrochùv Tınec,Hrochùv Tınec,"495743","155435",241.000000000000000,ASS,Pardubickı,Chrudim,Labe,15.90972222,49.96194444
H3HRUS01,,Hrušová,,"495500","161143",291.000000000000000,AKS1,Pardubickı,Ústí nad Orlicí,Louèná,16.19527778,49.91666667
H3CHLM01,,Chlumec nad Cidlinou,"Chlumec nad Cidlinou, Luèice","500814","152744",213.000000000000000,MSS,Královéhradeckı,Hradec Králové,Cidlina,15.46222222,50.13722222
P2TUHA01,"11562",Tuhaò,Tuhaò,"501743","143114",160.000000000000000,AKS1,Støedoèeskı,Mìlník,Labe,14.52055556,50.29527778
H3CHTU02,,Chotusice,"Chotusice, letištì","495601","152309",235.000000000000000,MKS,Støedoèeskı,Kutná Hora,Labe,15.38583333,49.93361111
P2BRAN01,"11563",Brandıs nad Labem-St.B,Brandıs nad Labem-St.B,"501123","143938",179.000000000000000,AKS1,Støedoèeskı,Praha-vıchod,Labe,14.66055556,50.18972222
H3KONA01,,Konárovice,Konárovice,"500218","151706",209.000000000000000,ASS,Støedoèeskı,Kolín,Labe,15.28500000,50.03833333
H3KRIZ01,,Køianovice,Køianovice,"495158","154627",432.000000000000000,MSS,Pardubickı,Chrudim,Chrudimka,15.77416667,49.86611111
H3KRUC01,,Krucemburk,Krucemburk,"494117","155041",559.000000000000000,MSS,Vysoèina,Havlíèkùv Brod,Labe,15.84472222,49.68805556
H3KUTH01,,Kutná Hora,"Kutná Hora, Sedlec","495757","151718",260.000000000000000,MSS,Støedoèeskı,Kutná Hora,Labe,15.28833333,49.96583333
P1PKBE01,"11567",Praha,"Praha, Kbely","500724","143217",284.500000000000000,AMS,Praha,Praha 9,Labe,14.53805556,50.12333333
H3LIBA01,,Libáò,Libáò,"502224","151306",225.000000000000000,MSS,Královéhradeckı,Jièín,Mrlina,15.21833333,50.37333333
P3ONDR01,"11572",Ondøejov,Ondøejov,"495426","144705",485.000000000000000,AKS1,Støedoèeskı,Praha-vıchod,Sázava,14.78472222,49.90722222
H3LICO01,,Licomìøice,Licomìøice,"495453","153306",335.000000000000000,MSS,Pardubickı,Chrudim,,15.55166667,49.91472222
H3LUBN01,,Lubná,Lubná,"494627","161124",560.000000000000000,ASS,Pardubickı,Svitavy,Louèná,16.19000000,49.77416667
P3NETV01,"11574",Netvoøice,Netvoøice,"494900","143049",375.000000000000000,ASS,Støedoèeskı,Benešov,Sázava,14.51361111,49.81666667
P3STAN01,"11578",Vavøinec,"Vavøinec, íšov","495410","150404",415.000000000000000,AKS2,Støedoèeskı,Kutná Hora,Labe,15.06777778,49.90277778
H3NECH01,,Nechanice,Nechanice,"501416","153822",240.000000000000000,MSS,Královéhradeckı,Hradec Králové,Labe,15.63944444,50.23777778
H3NHRA01,,Nové Hrady,Nové Hrady,"495101","160852",400.000000000000000,ASS,Pardubickı,Chrudim,Labe,16.14777778,49.85027778
C2HLAS01,"11581",Hlasivo,Hlasivo,"492953","144522",547.000000000000000,AKS2,Jihoèeskı,Tábor,Lunice,14.75611111,49.49805556
H3PARD02,,Pardubice,"Pardubice, letištì","500058","154426",225.000000000000000,MKS,Pardubickı,Pardubice,Labe,15.74055556,50.01611111
C2TABO01,"11582",Tábor,"Tábor, Náchod","492610","143937",459.000000000000000,AKS1,Jihoèeskı,Tábor,Lunice,14.66027778,49.43611111
C2CERN01,"11583",Èernovice,"Èernovice, Dobešov","492127","145745",580.000000000000000,AKS2,Vysoèina,Pelhøimov,Lunice,14.96250000,49.35750000
C2BORK01,"11585",Borkovice,Borkovice,"491229","143813",419.000000000000000,AKS2,Jihoèeskı,Tábor,Lunice,14.63694444,49.20805556
H3SKUT01,,Skuteè,Skuteè,"495006","155946",457.000000000000000,AKS2,Pardubickı,Chrudim,Chrudimka,15.99611111,49.83500000
H3SLAT01,,Slatiny,"Slatiny, Milíèeves","502244","152336",254.000000000000000,ASS,Královéhradeckı,Jièín,Cidlina,15.39333333,50.37888889
C2TREB01,"11589",Tøeboò,"Tøeboò, Lunice","490344","144531",428.000000000000000,AKS2,Jihoèeskı,Jindøichùv Hradec,Lunice,14.75861111,49.06222222
C2BYNO01,"11593",Byòov,Byòov,"484900","144800",475.000000000000000,AKS1,Jihoèeskı,Èeské Budìjovice,Vltava,14.80000000,48.81666667
H3SVRA02,,Svratouch,Svratouch,"494406","160201",737.000000000000000,MKS,Pardubickı,Chrudim,Chrudimka,16.03361111,49.73500000
H3TRST01,,Trstìnice,Trstìnice,"494826","162029",420.000000000000000,MSS,Pardubickı,Svitavy,Louèná,16.34138889,49.80722222
H3VMYT01,,Vysoké Mıto,Vysoké Mıto,"495702","160946",278.000000000000000,MSS,Pardubickı,Ústí nad Orlicí,Louèná,16.16277778,49.95055556
H3VYSC01,,Vysoèina,"Vysoèina, Janèour","494520","154920",548.000000000000000,MSS,Pardubickı,Chrudim,Chrudimka,15.82222222,49.75555556
H3ZBYS01,,Zbıšov,"Zbıšov, Dobrovítov","494713","151949",570.000000000000000,MSS,Støedoèeskı,Kutná Hora,Labe,15.33027778,49.78694444
H3ZEHU01,,ehuò,ehuò,"500802","151716",204.000000000000000,MSS,Støedoèeskı,Nymburk,Cidlina,15.28777778,50.13388889
H4DDHP01,,Dolní Dvùr,"Dolní Dvùr, Hanapetrova paseka","504033","153910",875.000000000000000,AKS,Královéhradeckı,Trutnov,Labe,15.65277778,50.67583333
H8002000,,Labská,,"504240","153512",658.059999999999945,HYDRO,Královéhradeckı,Trutnov,Labe,15.58666667,50.71111111
H8004200,,Vestøev,,"503056","154435",331.160000000000025,HYDRO,Královéhradeckı,Trutnov,Labe,15.74305556,50.51555556
H8006000,,Království,,"502713","154625",294.439999999999998,HYDRO,Královéhradeckı,Trutnov,Labe,15.77361111,50.45361111
H8013000,,Horní Maršov,,"503940","154918",570.450000000000045,HYDRO,Královéhradeckı,Trutnov,,15.82166667,50.66111111
H8014000,,Horní Staré Mìsto,,"503543","155245",445.959999999999980,HYDRO,Královéhradeckı,Trutnov,,15.87916667,50.59527778
H8014800,,Zlíè,,"502438","160323",278.529999999999973,HYDRO,Královéhradeckı,Náchod,,16.05638889,50.41055556
H8016000,,Jaromìø,,"502034","155539",246.370000000000005,HYDRO,Královéhradeckı,Náchod,,15.92750000,50.34277778
H8017000,,Maršov nad Metují,,"503148","161141",418.009999999999991,HYDRO,Královéhradeckı,Náchod,,16.19472222,50.53000000
H8017400,,Petrovice Dunajka,"Petrovice Dunajka, V. Pìkovskı p.","503120","161244",405.000000000000000,HYDRO,Královéhradeckı,Náchod,,16.21222222,50.52222222
H8017500,,Velké Petrovice,,"503123","161311",403.000000000000000,HYDRO,Královéhradeckı,Náchod,,16.21972222,50.52305556
H8017700,,Bezdìkov,,"503042","161249",385.000000000000000,HYDRO,Královéhradeckı,Náchod,,16.21361111,50.51166667
H8018000,,Hronov,,"502901","161058",363.560000000000002,HYDRO,Královéhradeckı,Náchod,,16.18277778,50.48361111
H8020000,,Krèín,,"502106","160757",280.569999999999993,HYDRO,Královéhradeckı,Náchod,,16.13250000,50.35166667
H8021000,,Jaromìø,,"502029","155542",246.469999999999999,HYDRO,Královéhradeckı,Náchod,,15.92833333,50.34138889
H8023000,,Sendraice,Sendraice,"504908","154908",240.780000000000001,HYDRO,Královéhradeckı,Hradec Králové,,15.81888889,50.81888889
H8023500,,Orlické Záhoøí,,"501627","162856",660.419999999999959,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.48222222,50.27416667
H8025000,,Nekoø,,"500357","163239",431.189999999999998,HYDRO,Pardubickı,Ústí nad Orlicí,,16.54416667,50.06583333
H8027000,,Slatina nad Zdobnicí,,"500812","162253",384.160000000000025,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.38138889,50.13666667
H8028000,,Kostelec nad Orlicí,,"500714","161154",265.569999999999993,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.19833333,50.12055556
H8028800,,Skuhrov,Skuhrov nad Bìlou,"501340","161724",373.730000000000018,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.29000000,50.22777778
H8034000,,Dolní Libchavy,,"495920","162355",325.870000000000005,HYDRO,Pardubickı,Ústí nad Orlicí,,16.39861111,49.98888889
H8035000,,Hylváty,,"495714","162502",332.949999999999989,HYDRO,Pardubickı,Ústí nad Orlicí,,16.41722222,49.95388889
H8036000,,Èermná nad Orlicí,,"500442","160814",257.300000000000011,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.13722222,50.07833333
H8037000,,Tıništì nad Orlicí,,"500856","160412",244.500000000000000,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.07000000,50.14888889
H8038000,,Chábory,,"501613","161146",305.029999999999973,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.19611111,50.27027778
H8039000,,Mitrov,,"501239","160124",240.259999999999991,HYDROAS,Královéhradeckı,Hradec Králové,,16.02333333,50.21083333
H8042000,,Nìmèice,,"500542","154833",216.870000000000005,HYDRO,Pardubickı,Pardubice,,15.80916667,50.09500000
H8045000,,Cerekvice nad Louènou,,"495404","161248",287.560000000000002,HYDRO,Pardubickı,Svitavy,,16.21333333,49.90111111
H8047000,,Dašice,,"500214","155432",222.430000000000007,HYDRO,Pardubickı,Pardubice,,15.90888889,50.03722222
H8052000,,Svídnice,,"495256","154842",300.040000000000020,HYDRO,Pardubickı,Chrudim,Chrudimka,15.81166667,49.88222222
H8055500,,Lue,,"495314","160135",291.949999999999989,HYDRO,Pardubickı,Chrudim,,16.02638889,49.88722222
H8057200,,Rosice,,"495521","155712",258.480000000000018,HYDRO,Pardubickı,Chrudim,Chrudimka,15.95333333,49.92250000
H8058000,,Úhøetice,,"495845","155230",230.840000000000003,HYDRO,Pardubickı,Chrudim,,15.87500000,49.97916667
H8059000,,Nemošice,,"500101","154734",218.169999999999987,HYDRO,Pardubickı,Pardubice,,15.79277778,50.01694444
H8060500,,Barchov,Barchov u Pardubic,"495952","154055",,HYDRO,Pardubickı,Pardubice,,15.68194444,49.99777778
H8061000,,Pøelouè,,"500243","153429",204.569999999999993,HYDRO,Pardubickı,Pardubice,,15.57472222,50.04527778
H8063000,,Bílek,,"494214","154406",524.470000000000027,HYDRO,Vysoèina,Havlíèkùv Brod,,15.73500000,49.70388889
H8066000,,leby,,"495323","152843",227.009999999999991,HYDRO,Støedoèeskı,Kutná Hora,,15.47861111,49.88972222
H8068000,,Jièín,,"502602","152107",266.800000000000011,HYDRO,Královéhradeckı,Jièín,,15.35194444,50.43388889
H8069000,,Láznì Bìlohrad,,"502556","153510",293.740000000000009,HYDRO,Královéhradeckı,Jièín,,15.58611111,50.43222222
H8070000,,Novı Bydov,,"501416","153005",223.759999999999991,HYDRO,Královéhradeckı,Hradec Králové,,15.50138889,50.23777778
H8075000,,Sány,,"500740","151436",192.710000000000008,HYDRO,Støedoèeskı,Nymburk,,15.24333333,50.12777778
H8077000,,Vestec,,"501424","150852",187.949999999999989,HYDRO,Støedoèeskı,Nymburk,,15.14777778,50.24000000
H8304500,,Mezimìstí,,"503735","161350",436.170000000000016,HYDRO,Královéhradeckı,Náchod,,16.23055556,50.62638889
H8306000,,Otovice,,"503335","162249",349.470000000000027,HYDRO,Královéhradeckı,Náchod,,16.38027778,50.55972222
H8BECA00,,Èastolovice,,"500745","161109",264.540000000000020,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.18583333,50.12916667
H8BEJE00,,Jedlová,,"501732","162048",595.000000000000000,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.34666667,50.29222222
H8BYRO00,,Rohoznice,,"502404","154115",317.279999999999973,HYDROAS,Královéhradeckı,Jièín,,15.68750000,50.40111111
H8CIHO00,,Hostinné,,"503229","154339",347.149999999999977,HYDRO,Královéhradeckı,Trutnov,,15.72750000,50.54138889
H8CILU00,,Luèice,,"500825","152725",210.000000000000000,HYDROAS,Královéhradeckı,Hradec Králové,,15.45694444,50.14027778
H8CRHA00,,Hamry,,"494419","155506",588.789999999999964,HYDRO,Pardubickı,Chrudim,,15.91833333,49.73861111
H8CRLA00,,Lány,,"494337","155709",610.000000000000000,HYDRO,Pardubickı,Chrudim,,15.95250000,49.72694444
H8CRMZ00,,Mezisvìtí,,"495114","154519",405.000000000000000,HYDRO,Pardubickı,Chrudim,,15.75527778,49.85388889
H8CRPA00,,Padrty,,"495040","154058",433.810000000000002,HYDRO,Pardubickı,Chrudim,,15.68277778,49.84444444
H8CRPR00,,Pøemilov,,"494822","154108",491.970000000000027,HYDRO,Vysoèina,Havlíèkùv Brod,,15.68555556,49.80611111
H8CRSV00,,SvídnicePL,,"495256","154842",300.050000000000011,HYDRO,Pardubickı,Chrudim,,15.81166667,49.88222222
H8DEZA00,,ákovec,,"501651","161452",407.000000000000000,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.24777778,50.28083333
H8DOBI00,,Bílek,,"494217","154356",525.000000000000000,HYDROAS,Vysoèina,Havlíèkùv Brod,,15.73222222,49.70472222
H8DOKB00,,Kobylnice,,"500023","152159",205.000000000000000,HYDRO,Støedoèeskı,Kutná Hora,,15.36638889,50.00638889
H8DOKL00,,Klášterec,,"500703","163318",475.120000000000005,HYDRO,Pardubickı,Ústí nad Orlicí,,16.55500000,50.11750000
H8DOLI00,,Litice,,"500514","162128",376.000000000000000,HYDRO,Pardubickı,Ústí nad Orlicí,,16.35777778,50.08722222
H8DONE00,,Nekoø,,"500357","163239",431.189999999999998,HYDRO,Pardubickı,Ústí nad Orlicí,,16.54416667,50.06583333
H8DOOR00,,Orlické Záhoøí,,"501616","162906",665.000000000000000,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.48500000,50.27111111
H8DOPA00,,Paøíov,,"494946","153412",301.699999999999989,HYDRO,Pardubickı,Chrudim,,15.57000000,49.82944444
H8DOSP00,,Spaèice,,"494904","153549",337.540000000000020,HYDRO,Pardubickı,Chrudim,,15.59694444,49.81777778
H8DOZL00,,leby,,"495323","152843",227.009999999999991,HYDRO,Støedoèeskı,Kutná Hora,,15.47861111,49.88972222
H8DRVD00,,Velkı Døevíè,,"502931","161103",369.800000000000011,HYDROAS,Královéhradeckı,Náchod,,16.18416667,50.49194444
H8JIDS00,,Dolní Sytová,,"503731","152633",380.000000000000000,HYDROAS,Libereckı,Semily,,15.44250000,50.62527778
H8JKDS00,,Dolní Štìpanice,,"503820","153106",444.000000000000000,HYDROAS,Libereckı,Semily,Jizera,15.51833333,50.63888889
H8KNRY00,,Rychnov nad Knìnou,,"500916","161640",303.019999999999982,HYDRO,Královéhradeckı,Rychnov nad Knìnou,,16.27777778,50.15444444
H8KPDO00,,Dolní Olešnice,,"503103","154356",336.870000000000005,HYDRO,Královéhradeckı,Trutnov,,15.73222222,50.51750000
H8KROT00,,Otradov,,"494732","160234",,HYDRO,Pardubickı,Chrudim,,16.04277778,49.79222222
H8LABD00,,Brod,,"502316","155432",,HYDRO,Královéhradeckı,Náchod,,15.90888889,50.38777778
H8LAHO00,,Hostinné,,"503209","154424",346.000000000000000,HYDRO,Královéhradeckı,Trutnov,,15.74000000,50.53583333
H8LAKV00,,Kovanice,,"501026","150435",187.000000000000000,HYDRO,Støedoèeskı,Nymburk,,15.07638889,50.17388889
H8LALA00,,Labská,Labská VD PL,"504240","153512",658.059999999999945,HYDRO,Královéhradeckı,Trutnov,,15.58666667,50.71111111
H8LALK00,,Království,Království VD PL,"502730","154611",294.439999999999998,HYDRO,Královéhradeckı,Trutnov,,15.76972222,50.45833333
H8LAOP00,,Opatovice nad Labem,,"500955","154838",228.000000000000000,HYDRO,Pardubickı,Pardubice,,15.81055556,50.16527778
H8LAPC00,,Pøelouè VD,,"500237","153433",210.000000000000000,HYDROAS,Pardubickı,Pardubice,,15.57583333,50.04361111
H8LAPD00,,Pardubice,,"500249","154656",220.000000000000000,HYDRO,Pardubickı,Pardubice,,15.78222222,50.04694444
H8LASM00,,Špindlerùv Mlın,,"504311","153521",691.950000000000045,HYDRO,Královéhradeckı,Trutnov,,15.58916667,50.71972222
H8LASR00,,Srnojedy VD,,"500232","154134",215.000000000000000,HYDROAS,Pardubickı,Pardubice,,15.69277778,50.04222222
H8LAVA00,,Valy,,"500203","153710",212.000000000000000,HYDRO,Pardubickı,Pardubice,,15.61944444,50.03416667
H8LEZA00,,Zajeèice,,"495424","155237",270.000000000000000,HYDROAS,Pardubickı,Chrudim,,15.87694444,49.90666667
H8LOLI00,,Litomyšl,,"495228","161837",325.839999999999975,HYDRO,Pardubickı,Svitavy,,16.31027778,49.87444444
H8MEJA00,,Jaromìø,,"502029","155542",246.469999999999999,HYDRO,Královéhradeckı,Náchod,,15.92833333,50.34138889
H8MLPR00,,Proseèné,,"503308","154145",361.740000000000009,HYDROAS,Královéhradeckı,Trutnov,,15.69583333,50.55222222
H8ORHK00,,Hradec Králové,,"501223","155005",235.000000000000000,HYDRO,Královéhradeckı,Hradec Králové,,15.83472222,50.20638889
H8PPCH00,,Chotìvice,,"503116","154558",338.279999999999973,HYDROAS,Královéhradeckı,Trutnov,,15.76611111,50.52111111
H8PRHA00,,Hamry,"Hamry, vodní dílo","494419","155506",603.000000000000000,HYDROAS,Pardubickı,Chrudim,,15.91833333,49.73861111
H8PRKR00,,Køianovice,"Køianovice, vodní dílo","495151","154633",406.000000000000000,HYDROAS,Pardubickı,Chrudim,,15.77583333,49.86416667
H8PRLA00,,Labská,"Labská, vodní dílo","504240","153512",695.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.58666667,50.71111111
H8PRLK00,,Království,"Království, vodní dílo","502718","154625",325.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.77361111,50.45500000
H8PRPA00,,Pastviny,"Pastviny, vodní dílo","500432","163350",490.000000000000000,HYDROAS,Pardubickı,Ústí nad Orlicí,,16.56388889,50.07555556
H8PRPR00,,Paøíov,"Paøíov, vodní dílo","494946","153412",331.000000000000000,HYDROAS,Pardubickı,Chrudim,,15.57000000,49.82944444
H8PRRO00,,Rozkoš,"Rozkoš, vodní dílo","502149","160349",285.000000000000000,HYDROAS,Královéhradeckı,Náchod,,16.06361111,50.36361111
H8PRSE00,,Seè,"Seè, vodní dílo","495016","153921",499.000000000000000,HYDROAS,Pardubickı,Chrudim,,15.65583333,49.83777778
H8PRVR00,,Vrchlice,"Vrchlice, vodní dílo","495603","151536",328.000000000000000,HYDROAS,Støedoèeskı,Kutná Hora,,15.26000000,49.93416667
H8ROZA00,,amberk,,"500553","162759",400.040000000000020,HYDROAS,Pardubickı,Ústí nad Orlicí,,16.46638889,50.09805556
H8RPRO00,,Rozkoš,,"502143","160338",265.000000000000000,HYDRO,Královéhradeckı,Náchod,,16.06055556,50.36194444
H8SPSV00,,Svídnice,,"501603","151056",192.120000000000005,HYDROAS,Støedoèeskı,Nymburk,,15.18222222,50.26750000
H8SSBR00,,"Náchod, Braec",,"502345","160928",335.000000000000000,HYDROAS,Královéhradeckı,Náchod,,16.15777778,50.39583333
H8SSDO00,,Dobøany,,"501926","161710",640.000000000000000,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.28611111,50.32388889
H8SSGJ00,,Golèùv Jeníkov,,"495000","152817",328.000000000000000,HYDROAS,Vysoèina,Havlíèkùv Brod,,15.47138889,49.83333333
H8SSHA00,,Hanièka,,"501117","163039",748.000000000000000,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.51083333,50.18805556
H8SSHC00,,Horní Èermná,,"495832","163634",425.000000000000000,HYDROAS,Pardubickı,Ústí nad Orlicí,,16.60944444,49.97555556
H8SSCH00,,Èerná Hora,,"503855","154512",1254.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.75333333,50.64861111
H8SSLA00,,Labská bouda,,"504616","153234",1354.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.54277778,50.77111111
H8SSLB00,,"Libáò, Zliv",,"502141","151354",218.000000000000000,HYDROAS,Královéhradeckı,Jièín,,15.23166667,50.36138889
H8SSLU00,,Luèní bouda,,"504410","154157",1416.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.69916667,50.73611111
H8SSME00,,Medvìdín,,"504431","153459",1234.000000000000000,HYDROAS,Královéhradeckı,Trutnov,,15.58305556,50.74194444
H8SSNP00,,Nová Paka,,"502928","153013",505.000000000000000,HYDROAS,Královéhradeckı,Jièín,,15.50361111,50.49111111
H8SSNV00,,Nová Ves,,"495023","160945",447.000000000000000,HYDROAS,Vysoèina,Havlíèkùv Brod,,16.16250000,49.83972222
H8SSOS00,,Oseènice,,"501535","161822",572.000000000000000,HYDROAS,Královéhradeckı,Rychnov nad Knìnou,,16.30611111,50.25972222
